supplier_tax_id,supplier_name,contracts,value_amd,single_source_share_of_value_pct,distinct_buyers,top_buyer_tax_id,top_buyer_name,top_buyer_contracts,top_buyer_value_amd,top_buyer_share_of_value_pct,first_contract,last_contract
08901082,Մառ ԲԲԸ,10,13320000,97.3,1,01533334,ՀՀ ներքին գործերի նախարարություն,10,13320000,100,2013-03-20,2020-12-07
007609001,քաղ. Սուսաննա Բեգլարյան,16,13299096,100,1,02505554,ՀՀ վարչապետի աշխատակազմ,16,13299096,100,2019-04-18,2020-05-17
01291864,«Հայաստանի հունական համայնքների միություն» հասարակական կազմակերպություն,13,13185900,0,2,02505554,ՀՀ վարչապետի աշխատակազմ,12,12228000,92.74,2022-04-29,2026-05-21
04414566,ՍԱՏԻԳ ՍՊԸ,33,12578480,93.28,1,04447253,ՀՀ  Արմավիրի մարզպետի աշխատակազմ,33,12578480,100,2017-02-01,2026-01-20
AT0399201,Օֆելյա Սահակյան,340,12475000,0,3,02631263,ՀՀ քննչական կոմիտե,318,11530000,92.42,2023-02-06,2026-08-26
AS0517749,Ալլա Հակոբյան,343,11725000,0,2,02631263,ՀՀ քննչական կոմիտե,341,11655000,99.4,2024-08-20,2026-05-14
AM0673018,Լյուբա Թամրազովա,13,11652000,95.37,2,01223338,ՀՀ արդարադատության նախարարության հարկադիր կատարումն ապահովող ծառայություն,12,11112000,95.37,2014-10-21,2024-04-22
02304312,«Պրեմիում լոու» ՍՊԸ,32,11550000,100,1,00061508,ՀՀ հաշվեքննիչ պալատ,32,11550000,100,2025-03-02,2026-03-10
05000262,Մագաղաթ ՍՊԸ,24,11169958,95.49,4,05005705,Աշտարակի համայնքապետարան,21,10971208,98.22,2017-01-27,2024-01-23
02636781,<<ԱՎ ԷՔՍՊԵՐՏ>> ՍՊԸ,28,11110000,0,2,02631263,ՀՀ քննչական կոմիտե,27,10710000,96.4,2018-06-18,2022-04-17
06937776,«Հարինգ» ՍՊԸ,21,10759593,100,3,06901936,«Վանաձորի համայնքապետարանի աշխատակազմ» ՀԿՀ,11,10101093,93.88,2018-04-04,2026-04-13
02800546,<<Լիզին>> ԲԲԸ,30,10736598,6.84,5,01223338,ՀՀ արդարադատության նախարարության հարկադիր կատարումն ապահովող ծառայություն,19,10002696,93.16,2020-03-20,2025-11-17
AV0401172,Գառնիկ Մովսիսյան Լյուդվիկի,44,10367500,0,1,02631263,ՀՀ քննչական կոմիտե,44,10367500,100,2025-02-05,2026-08-05
1057748084,«GlobeCast Moskva» ՍՊԸ,11,10360651,100,1,01540062,«Հայաստանի հանրային Հեռուստաընկերություն» ՓԲԸ,11,10360651,100,2023-12-05,2025-09-29
PBANUA2X,"National Aviation University, ICAO Institute",13,10195000,100,1,01204231,Քաղաքացիական ավիացիայի կոմիտե,13,10195000,100,2021-01-25,2024-08-04
AX0611110,Հովհաննիսյան Արուսյակ,371,10120000,0,1,02631263,ՀՀ քննչական կոմիտե,371,10120000,100,2025-01-24,2026-05-25
08238149,Յուարհատուկ ՍՊԸ,15,9969550,100,1,01540062,«Հայաստանի հանրային Հեռուստաընկերություն» ՓԲԸ,15,9969550,100,2022-11-24,2025-03-03
04457392,«Էքսպերտ ֆակտում» ՍՊԸ,23,9789000,0,1,02631263,ՀՀ քննչական կոմիտե,23,9789000,100,2025-08-05,2026-08-02
011341674,Հասմիկ Հրանտի Իգիթյան,257,9651000,0,3,02631263,ՀՀ քննչական կոմիտե,254,9450000,97.92,2023-03-09,2026-08-06
01346224,«ԵՎՐՈՎՈՒԴ ՊՐԵՄԻՈՒՄ» ՍՊԸ,25,9451750,0,1,02505511,Միասնական սոցիալական ծառայություն,25,9451750,100,2024-08-18,2025-06-22
04109358,«ՆՅՈԼԻԹԱ» ՍՊԸ,25,9445212,0,1,02505511,Միասնական սոցիալական ծառայություն,25,9445212,100,2024-07-21,2026-03-30
03017026,«ԱՌԵՎՏՐԻ ԿԵՆՏՐՈՆ N1» ՍՊԸ,19,9300000,96.77,2,03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,18,9000000,96.77,2022-11-17,2023-11-09
07621085,Այրում համայնքի զարգացման և ներդրումների հիմնադրամ,12,8980000,100,2,01507079,ՀՀ ազգային անվտանգության ծառայություն,7,8700000,96.88,2020-06-30,2025-02-12
01348297,<<Վլադա Կոնցեռն>> ՍՊԸ,26,8933676,0,1,02505511,Միասնական սոցիալական ծառայություն,26,8933676,100,2024-03-24,2024-08-11
AM0861206,Գառնիկ Լյուդվիկի Մովսիսյան,40,8675500,0,1,02631263,ՀՀ քննչական կոմիտե,40,8675500,100,2022-02-27,2024-12-11
008653966,Լիանա Հովհաննիսյան,278,8580000,0,1,02631263,ՀՀ քննչական կոմիտե,278,8580000,100,2024-04-07,2026-07-15
03810633,«ՄԱՄԵ» ՍՊԸ,27,8258113,0,2,02505511,Միասնական սոցիալական ծառայություն,25,7761000,93.98,2025-10-30,2026-04-09
01338973,«ՏՈՒՆՏՈՒՆԻԿ»  ՍՊԸ,19,8092892,0,1,02505511,Միասնական սոցիալական ծառայություն,19,8092892,100,2024-08-27,2026-06-11
005677646,Նարինե Հարությունյան,237,7540000,0,3,02631263,ՀՀ քննչական կոմիտե,233,7330000,97.21,2024-07-31,2026-02-01
AS0546403,Անդրիասյան Վերգինե,12,7180560,100,1,01541435,«Հայաստանի հանրային ռադիոընկերություն» ՓԲԸ,12,7180560,100,2022-04-12,2026-08-18
AX0573769,Կարապետյան Աննա,230,7070000,0,2,02631263,ՀՀ քննչական կոմիտե,229,7040000,99.58,2025-01-02,2026-06-23
20163949,ԱՆՅՈՒՏԱ ՄԱՆՈՒԿՅԱՆ,24,6968710,100,1,02527728,ՀՀ արտաքին գործերի  նախարարություն,24,6968710,100,2025-02-16,2026-07-13
014173546,Ազիզյան Սյուզաննա,191,6965000,0,2,02631263,ՀՀ քննչական կոմիտե,190,6865000,98.56,2023-04-02,2026-07-06
7727739372,ՌԴ ՆԳՆ ԳԻԿ,11,6792000,0,1,01533334,ՀՀ ներքին գործերի նախարարություն,11,6792000,100,2018-06-14,2025-05-15
03549014,«ԷՄ ՋԻ ՍԵՔՅՈՒՐԻԹԻ» ՍՊԸ,18,6780000,0,1,02505511,Միասնական սոցիալական ծառայություն,18,6780000,100,2023-08-30,2025-02-20
AR0517364,Աննա Կնյազյան,195,6720000,0,2,02631263,ՀՀ քննչական կոմիտե,193,6670000,99.26,2023-02-14,2025-02-09
01063606,«Զ. ԱՌԱՔԵԼ» ՍՊԸ,12,6444250,0,1,02505511,Միասնական սոցիալական ծառայություն,12,6444250,100,2024-03-21,2025-10-22
01068083,«ՍՓԵՇԼ ԳՎԱՐԴԻՅԱ» ՍՊԸ,19,6334726,0,1,02505511,Միասնական սոցիալական ծառայություն,19,6334726,100,2024-07-30,2024-10-17
05025141,«ԱՎԱՆԳԱՐԴ  ՍԵՔՅՈՒՐԻԹԻ» ՍՊԸ,17,6334500,0,1,02505511,Միասնական սոցիալական ծառայություն,17,6334500,100,2024-11-28,2026-02-26
00450096,ԱՐՄԲՐՈԿ ԲԲԸ,11,6265761,100,4,06945592,«Վանաձորի բժշկական կենտրոն» ՓԲԸ,1,5650000,90.17,2014-01-08,2021-11-14
00896008,«Կամի Ակումբ» ՍՊԸ,11,6232990,100,2,01540062,«Հայաստանի հանրային Հեռուստաընկերություն» ՓԲԸ,10,6162500,98.87,2021-09-06,2025-10-21
02579983,«ԵՐԵՎԱՆԻ ՇՈԿՈԼԱԴԻ ԳՈՐԾԱՐԱՆ» ՓԲԸ,22,6084901,3.72,3,02505511,Միասնական սոցիալական ծառայություն,20,5858251,96.28,2021-12-22,2024-09-12
84416747,Մաքսիմ Մելիքսեթյան,10,6058696,100,2,06901936,«Վանաձորի համայնքապետարանի աշխատակազմ» ՀԿՀ,9,5578696,92.08,2019-01-10,2026-07-23
04444745,«ՄԱՅԱՅԹԻՍՈՖԹ» ՍՊԸ,20,5861966,0,1,02505511,Միասնական սոցիալական ծառայություն,20,5861966,100,2023-11-16,2024-06-09
05017309,«ՄԱՍՏԵՐ-ԳՐՈՒՊ» ՍՊԸ,10,5535000,0,2,05005705,Աշտարակի համայնքապետարան,8,5383000,97.25,2016-11-18,2020-03-24
AV0647148,Քրիստինե Չիլինգարյան,202,5525000,0,1,02631263,ՀՀ քննչական կոմիտե,202,5525000,100,2024-12-09,2026-06-26
05507549,ՍԵՎԱՉՈՒՆԻ ՍՊԸ,17,5386386,52.02,1,05507437,ՀՀ Շիրակի մարզպետի աշխատակազմ,17,5386386,100,2017-03-28,2021-08-25
005718549,Հասմիկ Գալստյան,195,5205000,0,2,02631263,ՀՀ քննչական կոմիտե,194,5185000,99.62,2024-07-25,2026-04-16
01510493,ՍԻԴՈՆ ԹՐԵՎԸԼ ԸՆԴ ՏՈՒՐԻԶՄ  ՍՊԸ,17,5184724,100,1,01204231,Քաղաքացիական ավիացիայի կոմիտե,17,5184724,100,2022-03-06,2026-07-26
05544509,«ՌՈՅԱԼ ՌՈՒՍ» ՍՊԸ,15,5016000,0,1,02505511,Միասնական սոցիալական ծառայություն,15,5016000,100,2024-12-03,2025-09-22
02212917,«Երևանի Լեոյի անվան թիվ 65 ավագ դպրոց» պետական ոչ առևտրային կազմակերպություն,12,4987310,6.91,2,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",5,4642540,93.09,2021-10-21,2025-07-03
03583696,«ՍՊԻՏԱԿԿ ԱՐՋՈՒԿ» ՍՊԸ,11,4949250,0,1,02505511,Միասնական սոցիալական ծառայություն,11,4949250,100,2025-11-25,2026-06-10
03025247,«ՖԻՆԻՇ»  ՍՊԸ,10,4939500,0,1,02505511,Միասնական սոցիալական ծառայություն,10,4939500,100,2022-07-19,2024-11-19
00183072,ԴԱԲԼ ԷՅՋ Քոնսալթինգ ՍՊԸ,11,4920000,0,1,02631263,ՀՀ քննչական կոմիտե,11,4920000,100,2018-12-27,2024-05-13
01345634,«ԱՆՏԱՌ ՌԵԶՈՐԹ»  ՍՊԸ,11,4909299,0,1,02505511,Միասնական սոցիալական ծառայություն,11,4909299,100,2025-03-11,2026-03-15
00010011,Երևանի Ինֆորմատիկայի պետական քոլեջ ՊՈԱԿ,11,4844000,0,1,01506515,ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,11,4844000,100,2016-08-17,2019-10-03
03564032,«ԽԱՏՈՒՏԻԿ ՔԻԴՍ ՍՔՈՒԼ» ՍՊԸ,11,4663750,0,1,02505511,Միասնական սոցիալական ծառայություն,11,4663750,100,2022-08-08,2025-04-02
02669023,«ԲԴ ռիթեյլ գրուպ» ՍՊԸ,35,4570930,100,1,01540062,«Հայաստանի հանրային Հեռուստաընկերություն» ՓԲԸ,35,4570930,100,2022-09-15,2026-03-08
02903823,ՄԵԳԱ ՍՏՐՈՅ 24 ՍՊԸ,14,4473000,0,1,02505511,Միասնական սոցիալական ծառայություն,14,4473000,100,2024-11-27,2024-12-01
01040765,«ՌԱՏԵՔ» ՍՊԸ,28,4410300,56.01,1,00006505,Հանրապետության նախագահի աշխատակազմ,28,4410300,100,2022-07-03,2026-08-04
05553696,«ՓԵՐԻՆԵ» ԿԱՆԱՆՑ ՀՆԱՐԱՎՈՐՈՒԹՅՈՒՆՆԵՐԻ ԶԱՐԳԱՑՄԱՆ ՀԿ,10,4355250,0,1,02505511,Միասնական սոցիալական ծառայություն,10,4355250,100,2024-03-12,2025-11-27
06972283,«ԵՍ» ԿՐԹԱԿԱՆ ՀԻՄՆԱԴՐԱՄ Հիմնադրամ,10,4346000,0,1,02505511,Միասնական սոցիալական ծառայություն,10,4346000,100,2024-05-29,2025-04-29
81739454,Ա/Զ Ծովինար Գևորգյան Լենդրուշի,12,4226422,73.8,1,09430281,ՀՀ Սյունիքի մարզպետի աշխատակազմ,12,4226422,100,2017-02-23,2024-02-12
03017258,Ս. վիրաբյան ՍՊԸ,10,4200700,93.38,1,03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,10,4200700,100,2017-02-07,2026-01-22
003247756,Մանյա Իսկանդարյան,137,4180000,0,1,02631263,ՀՀ քննչական կոմիտե,137,4180000,100,2025-01-06,2025-11-01
08408251,«ՎԱՌ» Ա/Կ,10,4172000,64.69,2,08428824,ՀՀ Գեղարքունիքի մարզպետի աշխատակազմ,9,4162000,99.76,2017-02-24,2019-11-17
04725221,<<ԲՐԵՆԴ ԱԼԿՈ>> ՍՊԸ,13,4115284,100,1,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,13,4115284,100,2019-10-02,2021-04-11
AP0359436,Մալաքյան Գևորգ,10,4095400,100,1,01541435,«Հայաստանի հանրային ռադիոընկերություն» ՓԲԸ,10,4095400,100,2023-03-02,2026-05-06
03547155,« Իլենիա »  ՍՊԸ,51,4055316,100,4,01540062,«Հայաստանի հանրային Հեռուստաընկերություն» ՓԲԸ,48,3961574,97.69,2020-12-28,2026-01-28
04207168,<Էլեկտրիկ> ԱԿ,14,4002450,97.5,2,04245019,ՀՀ Արարատի մարզպետի աշխատակազմ,13,3872450,96.75,2016-12-19,2025-03-24
01213189,Բալանս Կո ՍՊԸ,34,3981000,30.37,1,02527728,ՀՀ արտաքին գործերի  նախարարություն,34,3981000,100,2016-06-28,2019-04-25
08904871,Եղեգնաձորի սպիտակ տուն ԱԿ,13,3954110,90.42,1,08907717,ՀՀ Վայոց ձորի մարզպետի աշխատակազմ,13,3954110,100,2017-02-06,2026-01-29
AT0459907,Տոնիկյան Զարուհի,13,3854170,100,1,01541435,«Հայաստանի հանրային ռադիոընկերություն» ՓԲԸ,13,3854170,100,2024-03-04,2026-03-15
00230823,ՄԱՍՏԵՐ ԲՐՈԿ ՍՊԸ,10,3751400,100,1,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,10,3751400,100,2023-01-31,2026-07-07
00898957,ԱՐՏ ԼԱՆՉ ՍՊԸ,43,3728250,67.27,2,02527728,ՀՀ արտաքին գործերի  նախարարություն,42,3678260,98.66,2016-11-08,2025-02-09
AN0719919,Արտակ Կասյայի Մովսեսյան,39,3701000,0,1,02631263,ՀՀ քննչական կոմիտե,39,3701000,100,2018-12-13,2024-09-04
02274152,ԻՌ-ՄԱ ՍՊԸ,13,3689000,100,1,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,13,3689000,100,2022-12-13,2024-10-27
70911772,Արա Գասպարյան Ա.Ձ,13,3608300,100,1,07628257,ՀՀ Տավուշի մարզպետի աշխատակազմ,13,3608300,100,2020-02-04,2023-09-10
009736638,Արման Աղաքարյան,93,3420000,0,1,02631263,ՀՀ քննչական կոմիտե,93,3420000,100,2023-05-31,2025-02-17
011021060,Հարությունյան Անի,10,3419300,100,1,01541435,«Հայաստանի հանրային ռադիոընկերություն» ՓԲԸ,10,3419300,100,2022-09-30,2026-07-01
AM0547976,Վլադիմիր Սողոմոնյան,10,3400000,41.18,1,02527728,ՀՀ արտաքին գործերի  նախարարություն,10,3400000,100,2016-07-18,2018-05-08
AT0444433,Մինասյան Եվա Տիգրանի,13,3369610,100,1,01541435,«Հայաստանի հանրային ռադիոընկերություն» ՓԲԸ,13,3369610,100,2023-12-20,2026-04-01
04454902,«ՄԱՅԱՅԹԻՍՈՖԹ ԳՐՈՒՊ»  ՍՊԸ,11,3345750,0,1,02505511,Միասնական սոցիալական ծառայություն,11,3345750,100,2024-08-07,2024-10-30
08266168,«ԿԱՏԱԼԵՅԱ» ՍՊԸ,11,3303750,0,1,02505511,Միասնական սոցիալական ծառայություն,11,3303750,100,2024-07-17,2025-11-27
00486212,«ԴԻՋԻԹԱԼ ԲՐԱՅԵՆՍ» ՍՊԸ,12,3252112,0,1,02505511,Միասնական սոցիալական ծառայություն,12,3252112,100,2024-08-15,2025-07-29
015043201,Ալիկ Պետրոսյան,96,3230000,0,1,02631263,ՀՀ քննչական կոմիտե,96,3230000,100,2024-01-19,2026-03-11
08913916,«Ջերմ Գրախանութ» ՍՊԸ,12,3181800,100,1,09001192,Ջերմուկի համայնքապետարան,12,3181800,100,2020-07-14,2026-01-15
014849426,Սիրարփի Մուղդուսյան,69,3150000,0,1,02631263,ՀՀ քննչական կոմիտե,69,3150000,100,2023-03-14,2026-04-09
AL0222764,Դանիելյան Արմինե,12,3061200,100,1,01541435,«Հայաստանի հանրային ռադիոընկերություն» ՓԲԸ,12,3061200,100,2023-07-02,2026-04-01
AV0571095,Ղասաբյան Հակոբ,10,3035135,100,1,01541435,«Հայաստանի հանրային ռադիոընկերություն» ՓԲԸ,10,3035135,100,2025-09-17,2026-08-25
43032635,Արամ Միքայելյան Ռոբերթի,49,2965500,100,1,00243582,Հայաստանի Հանրապետության հակակոռուպցիոն կոմիտե,49,2965500,100,2023-03-14,2026-08-16
02626685,ՀԱՇ ԷՄ ՍԵՐՎԻՍ ՍՊԸ,11,2937000,6.84,8,02522157,ՀՀ  պաշտպանության  նախարարություն,3,2736000,93.16,2019-11-13,2026-04-12
00908829,ԷՄ ԴԻ ԷՍ ՍՊԸ,24,2904800,100,1,00003489,«Երևանի մաթեմատիկական մեքենաների գործարան» ՓԲԸ,24,2904800,100,2021-11-03,2026-07-21
00151284,ՌՈԲԻԱԴ ՍՊԸ,19,2661880,57.07,2,02527728,ՀՀ արտաքին գործերի  նախարարություն,18,2597430,97.58,2016-09-14,2018-03-16
08251944,«ԷՆԹՈՒՋԻ ԲՐԵՅՆՍ» ՍՊԸ,11,2612853,0,1,02505511,Միասնական սոցիալական ծառայություն,11,2612853,100,2023-07-31,2024-05-13
01000876,Պրինտմաստեր ՍՊԸ,15,2586850,41.9,1,00018357,ՀՀ սահմանադրական դատարան,15,2586850,100,2016-11-04,2021-11-01
02815276,«ՇԱՅՆ ԷՎԵՆԹ» ՍՊԸ,14,2541500,100,1,02505983,ՀՀ էկոնոմիկայի նախարարություն,14,2541500,100,2020-02-25,2023-11-29
01817333,Ռուբեն և եղբայրներ ՍՊԸ,11,2508150,100,1,00006796,ՀՀ պետական պահպանության ծառայություն,11,2508150,100,2020-02-24,2024-05-23
02551445,Լորենի հրատարակչատուն ՍՊԸ,13,2443250,3.38,1,02629081,ՀՀ ֆինանսների նախարարություն,13,2443250,100,2018-01-15,2023-07-18
07621335,«Սրճարան համար 2» ՍՊԸ,27,2333705,100,1,02505554,ՀՀ վարչապետի աշխատակազմ,27,2333705,100,2025-01-20,2026-07-21
02619243,ԳՐԱՆԴ ՖԱՐՄ ՍՊԸ,14,2206071,100,1,00006796,ՀՀ պետական պահպանության ծառայություն,14,2206071,100,2019-08-29,2021-01-28
02574534,ԱՔԼՍ ՍՊԸ,11,2156640,100,1,00006796,ՀՀ պետական պահպանության ծառայություն,11,2156640,100,2022-10-05,2026-07-29
00192485,ՁԵՐ ՓՈԽԱՐԵՆ ՍՊԸ,21,1871000,100,2,02506634,ՀՀ դատախազություն,19,1781000,95.19,2020-09-06,2026-07-14
00106353,ԷՆ ՊՐԵՍ ՍՊԸ,15,1865800,88.29,1,02705793,ՀՀ  միջուկային անվտանգության կարգավորման  կոմիտե,15,1865800,100,2016-11-17,2026-02-01
04230966,ԲԼՈՒՐ ՇԻՆ ՍՊԸ,10,1799000,32.3,1,03801428,Մասիսի համայնքապետարան,10,1799000,100,2022-08-02,2025-09-07
001850742,Թագուհի Կատվալյան,57,1730000,0,1,02631263,ՀՀ քննչական կոմիտե,57,1730000,100,2023-01-22,2023-12-25
01310382,«Նոութբուքսենթր» ՍՊԸ,11,1709998,97.66,5,01539597,«Հանրային հեռարձակողի խորհրդի աշխատակազմ» ՊՀ,7,1552900,90.81,2021-08-12,2023-11-09
